dataset,imageID,ROInum,minJ,maxSCDr,maxPCF,Density,ROI_areaInclude,ROI_areaExclude,ROI_tumourArea,ROI_stromaArea,ROI_areaNecrosis,ROI_propExclude,ROI_propNecrosis,ROI_propAnnotatedOut
RITA_PCA,55974,15,0.027333521,0.269384692,1.315640668,426.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,1,0.149520421,0.097548774,1.239829016,388.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,2,0.395930865,0.07803902,1.079732206,428,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,3,0.991507915,0.080290145,1.205789065,456,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,4,0.44428341,0.085542771,1.135193223,464,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,5,0.086920999,0.147823912,1.209410258,444.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,6,0.287116654,0.075037519,1.188978119,475.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,7,0.089553278,0.142571286,1.380386324,344.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,8,0.298101589,0.102801401,1.417241035,336,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55974,9,0.086462557,0.207853927,1.483662905,344,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,10,0.085650842,0.210105053,1.661853426,177.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,11,0.176699007,0.129814907,1.392576028,363.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,12,0.396945248,0.115557779,1.566406461,286.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,1,0.312436846,0.139569785,1.735639624,184,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,2,0.312362312,0.156828414,1.717614677,200.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,3,0.093481088,0.181590795,1.41376732,323.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,4,0.375393965,0.149324662,1.945265219,157.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,5,0.103801787,0.239369685,1.805891513,150.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,6,0.257954821,0.090045023,1.31757847,388.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,7,0.568206117,0.108804402,1.437171504,323.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,8,0.282459698,0.125312656,1.328186386,383.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55975,9,0.03670989,0.268634317,1.296525158,409.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,10,0.054082811,0.222111056,1.427939369,441.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,1,0.049568907,0.24012006,2.285422565,272,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,2,0.193151038,0.132066033,1.4495179,344.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,3,0.208215566,0.114807404,1.31948961,563.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,4,0.061829527,0.119309655,1.439897702,442.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,5,0.076146879,0.107303652,1.53460274,398.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,6,0.055507796,0.147073537,1.76998965,359.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,7,0.069116655,0.12006003,1.585717857,367.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,8,0.318187682,0.084042021,1.2357396,529.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55976,9,0.140103778,0.172586293,1.812586177,229.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,10,0.018350063,0.208604302,1.922050101,248.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,1,0.278851337,0.191345673,1.771882326,209.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,2,0.313640491,0.232616308,2.366590468,141.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,3,0.130656743,0.188344172,1.491608842,286.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,4,0.339626984,0.137318659,1.74593925,236.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,5,0.071285439,0.197348674,1.878272738,244.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,6,0.078591237,0.110305153,1.43192093,391.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,7,0.052377099,0.291895948,1.518549022,285.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,8,0.215164375,0.183841921,1.955485311,193.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55977,9,0.018474163,0.336168084,1.285945414,431.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,10,0.19965473,0.145572786,1.922212172,218.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,11,0.111491689,0.135817909,1.35492898,382.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,12,0.061835064,0.148574287,1.401275211,371.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,13,0.34956527,0.139569785,1.542363448,156.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,14,0.136699114,0.198849425,2.067218464,157.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,15,0.111885689,0.177088544,2.741745342,119.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,16,0.149953473,0.1995998,1.760691675,122.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,17,0.104371819,0.162831416,2.044358876,118.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,1,0.249201055,0.102801401,1.306692282,342.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,2,0.167381437,0.105802901,1.231428164,412.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,3,0.821950014,0.097548774,1.216030796,423.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,4,0.096918475,0.163581791,1.28871706,404.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,5,0.406986818,0.143321661,1.510781514,274.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,6,0.260241558,0.173336668,1.54751153,187.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,7,0.116198033,0.168834417,1.38178287,187.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,8,0.075400719,0.185342671,2.166615809,216.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55978,9,0.07803521,0.165082541,2.076839526,219.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,10,0.244412585,0.10130065,1.257756111,474.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,11,0.145948081,0.132816408,1.380379944,446.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,12,0.058326453,0.15907954,1.176900412,474.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,1,0.066397564,0.135817909,1.351582564,453.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,2,0.120865897,0.089294647,1.325042967,408.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,3,0.07883645,0.135067534,1.255984571,518.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,4,0.05160637,0.180090045,1.485214957,408.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,5,0.606323539,0.091545773,1.319666173,348.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,6,0.074036042,0.126063032,1.240034867,422.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,7,0.195512397,0.111055528,1.201246104,404.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,8,0.119041443,0.14032016,1.308848099,397.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55979,9,0.030810546,0.228114057,1.352020837,403.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,10,0.083025203,0.237868934,1.260436336,322.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,11,0.105188377,0.159829915,1.25650464,380.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,12,0.052186802,0.184592296,1.443617271,320.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,1,0.042307832,0.314407204,1.679973551,260,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,2,0.027714209,0.206353177,1.972556241,227.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,3,0.04004035,0.242371186,1.40565524,296,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,4,0.08189067,0.237118559,1.691755761,272.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,5,0.105585808,0.142571286,1.319766369,308,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,6,0.047540589,0.281390695,1.262422452,416.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,7,0.028992792,0.1995998,1.386384131,322.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,8,0.196323495,0.171835918,1.996107828,136,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55980,9,0.136066321,0.147073537,1.564546159,232,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,10,0.133415893,0.135817909,1.710404402,220,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,1,0.335737778,0.096798399,1.503335896,322.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,2,0.062628481,0.148574287,1.445494352,310.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,3,0.164121059,0.12156078,1.170905551,417.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,4,0.271028633,0.12156078,1.385408387,319.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,5,0.131029884,0.180090045,1.522210027,272.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,6,0.283824122,0.132066033,2.277061138,150.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,7,0.233367818,0.161330665,1.677702706,204.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,8,0.110812332,0.129064532,1.648600138,279.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55981,9,0.143584899,0.202601301,1.704462699,300.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,1,0.027115108,0.216858429,1.170891655,509.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,2,0.20006664,0.106553277,1.164713009,514.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,3,0.188571435,0.145572786,1.160358331,508.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,4,0.36699901,0.082541271,1.215589589,425.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,5,0.02050623,0.367683842,1.425116733,309.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,6,0.099280021,0.091545773,1.240148798,591.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,7,0.0772781,0.135817909,1.356264649,376.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,8,0.388688049,0.08104052,1.204718824,486.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55982,9,0.05010608,0.146323162,1.325724704,407.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,10,0.213280244,0.103551776,1.188630845,497.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,11,0.278097323,0.093046523,1.20389283,483.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,12,0.01379291,0.372186093,1.276408488,406.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,13,0.016718451,0.369934967,1.385143978,295.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,14,0.230212995,0.090045023,1.21270877,416.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,1,0.350176642,0.097548774,1.074256961,482.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,2,0.056717796,0.110305153,1.168171302,534.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,3,0.609432726,0.070535268,1.149856926,515.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,4,0.750702595,0.088544272,1.137368843,472.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,5,0.191846658,0.105052526,1.109926793,521.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,6,0.07427299,0.177838919,1.158189556,400,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,7,0.22549239,0.090795398,1.180527042,489.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,8,0.280964338,0.099049525,1.152703715,381.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55983,9,0.228798781,0.107303652,1.162460758,460.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,10,0.761505974,0.10130065,1.242112665,219.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,11,0.280346605,0.111805903,1.368941989,252.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,12,0.327862858,0.13881941,1.669599473,183.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,1,0.264111742,0.099049525,1.369734043,413.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,2,0.278422111,0.102801401,1.264361058,353.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,3,0.238565272,0.12006003,1.265214991,388.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,4,0.420936615,0.125312656,1.57522264,266.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,5,0.104114715,0.168834417,1.55265864,273.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,6,0.427313562,0.089294647,1.343802109,445.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,7,0.266032894,0.148574287,1.625401225,257.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,8,0.084573873,0.165082541,1.516669788,299.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55984,9,0.534377684,0.135817909,1.377232984,227.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,10,0.1439341,0.117808904,1.362452053,288.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,11,0.06723706,0.147823912,1.286102818,418.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,12,0.040767114,0.162831416,1.318278062,374.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,13,0.283255979,0.10130065,1.488561625,324.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,14,0.022786151,0.26038019,1.582596835,311.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,1,0.05126318,0.175587794,1.645209482,240,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,2,0.236385448,0.145572786,1.343264154,309.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,3,0.339319748,0.096798399,1.137957481,315.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,4,0.505065457,0.095297649,1.437553359,291.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,5,0.018600325,0.288894447,1.546476338,380.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,6,0.475417952,0.107303652,1.28057895,295.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,7,0.425651719,0.091545773,1.237490981,346.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,8,0.095828918,0.166583292,1.414755709,262.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55985,9,0.130524819,0.128314157,1.357464567,298.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,10,0.249040862,0.127563782,1.29156397,433.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,11,0.260799987,0.097548774,1.218266578,489.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,12,1,0.106553277,1.241182174,422.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,13,0.044943816,0.132816408,1.179790104,426.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,14,0.072431595,0.166583292,1.178350912,544,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,15,0.192052276,0.089294647,1.144771456,561.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,16,0.563505681,0.071285643,1.146210801,535.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,1,0.715100189,0.091545773,1.156097228,450.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,2,0.324964704,0.075787894,1.199807725,432,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,3,0.092902163,0.139569785,1.169983881,412.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,4,0.245648829,0.136568284,1.105774183,466.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,5,0.148166291,0.105052526,1.358615856,358.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,6,0.122050676,0.123811906,1.130316028,486.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,7,0.038877556,0.163581791,1.250094558,373.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,8,1,0.056278139,1.102695209,561.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55986,9,0.034163331,0.190595298,1.201527419,601.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,10,0.22223906,0.138069035,1.345395677,269.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,11,0.077204127,0.145572786,1.370071356,310.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,12,0.218783705,0.126813407,1.224164482,232.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,13,0.599879329,0.088544272,1.333544247,402.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,14,0.182062492,0.126063032,1.44653392,360,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,15,0.132832853,0.114057029,1.27989167,373.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,16,0.450916151,0.090045023,1.228116964,525.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,17,0.053927582,0.257378689,1.257470744,402.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,18,0.231907034,0.126813407,1.326608455,430.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,19,0.378974821,0.141070535,1.425654787,217.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,1,0.360643002,0.084042021,1.152632446,440.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,2,0.09330752,0.105802901,1.405336779,356.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,3,0.281557147,0.096798399,1.200873388,375.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,4,0.077384808,0.207853927,1.23279305,379.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,5,0.45022055,0.117808904,1.405354674,322.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,6,0.137763092,0.12006003,1.483084619,318.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,7,0.541726043,0.102051026,1.256185117,276,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,8,0.370231537,0.116308154,1.20404504,271.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55987,9,0.644143123,0.084042021,1.161930069,401.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,10,0.054567476,0.149324662,1.494566554,309.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,1,0.371843001,0.090795398,1.26074362,512.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,2,0.050798215,0.114807404,1.491701601,355.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,3,0.313482276,0.117808904,1.416852108,276.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,4,0.097340455,0.152326163,1.515867645,232,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,5,0.078977313,0.148574287,1.672203455,227.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,6,0.311041409,0.108804402,1.402706081,246.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,7,0.140201894,0.148574287,1.592083649,281.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,8,0.142418865,0.156078039,1.19017273,460.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55988,9,0.341957084,0.102051026,1.517884335,307.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,10,0.113784855,0.209354677,2.015750012,145.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,11,0.031349886,0.282141071,1.453367274,336.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,12,0.193453363,0.117808904,1.31552558,426.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,13,0.43858526,0.139569785,1.625134583,243.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,14,0.072870888,0.282891446,1.862511833,158.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,15,0.256509995,0.153826913,1.344078939,197.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,1,0.167123084,0.228864432,1.790581396,219.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,2,0.069883091,0.18084042,1.408594788,224,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,3,0.356470297,0.127563782,1.46932882,212,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,4,0.140268548,0.151575788,1.581194385,251.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,5,0.534190577,0.135067534,1.84842804,181.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,6,0.3438725,0.171835918,1.772420096,172.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,7,0.132289212,0.16058029,1.630763929,211.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,8,0.111289426,0.167333667,1.971737465,149.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55989,9,0.249111634,0.117808904,1.59530124,244.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,10,0.329816722,0.115557779,1.25552179,463.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,11,0.044256832,0.111055528,1.344093525,300.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,12,0.080536488,0.109554777,1.405369612,371.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,13,0.111920432,0.119309655,1.225874276,514.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,14,0.200437908,0.094547274,1.215371006,442.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,15,0.059175772,0.206353177,1.14684954,508,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,16,0.678655029,0.087793897,1.202339289,417.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,17,0.065235571,0.099049525,1.166889295,354.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,18,0.887791225,0.084042021,1.189392311,333.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,19,0.294622025,0.105802901,1.214461163,405.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,1,0.178730124,0.084042021,1.171515757,554.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,2,0.203297912,0.105802901,1.234269122,442.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,3,0.210248326,0.093046523,1.113291359,541.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,4,0.189909438,0.113306653,1.321618035,393.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,5,0.148426248,0.114807404,1.617119831,320.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,6,0.022295141,0.349674837,1.424486224,409.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,7,0.201667493,0.136568284,1.251572338,496,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,8,0.123615877,0.117808904,1.350903238,405.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55990,9,0.637324957,0.082541271,1.180827819,378.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55991,10,0.027312299,0.134317159,1.22981538,460.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55991,1,0.083457092,0.13881941,1.305503407,384.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55991,2,0.179598867,0.106553277,1.447697326,358.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55991,3,0.287489648,0.123061531,1.543635386,316,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55991,4,0.197006272,0.204852426,1.379444373,282.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55991,5,0.269835874,0.111055528,1.316005769,323.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55991,6,0.170806699,0.186093047,1.517734848,225.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,55991,7,0.095575159,0.129814907,1.442501665,344,nan,nan,nan,nan,nan,nan,nan,nan
